Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,510
Base Time Seconds,1714745676
Base Time Fractional,.581891120
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
74,0.04398750886321,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000019030709,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.789719340
75,0.03476498648524,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362066,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.872372980
76,0.04997616261244,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356221,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:42,.955015420
77,0.03476752340794,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001397135,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.037674040
78,0.03477143123746,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001385445,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.120332420
79,0.03476695343852,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362067,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.202983760
80,0.03475418314338,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001379601,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.285632880
81,0.08839716762304,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001286085,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.368273400
82,0.03478144481778,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362067,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.450910200
83,0.03477453812957,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001379601,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.533560740
84,0.03475937247276,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373758,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.616206320
85,0.03475244343281,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001385444,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.698844120
86,0.06790994107723,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001402981,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.781476420
87,0.03476614505053,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367912,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.864139560
88,0.03475497663021,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001379599,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:43,.946788640
89,0.03475969657302,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001385445,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.029431080
90,0.034762583673,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373757,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.112110680
91,0.03476579859853,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001402980,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.194772480
92,0.03477683290839,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001408823,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.277415920
93,0.09484787285328,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000032760006,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.360059580
94,0.03479513153434,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000912022,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.442700360
95,0.03478615731001,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350377,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.525342520
96,0.03477305173874,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373757,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.608000820
97,0.03476326167583,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373756,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.690654620
98,0.03475486859679,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001338688,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.773289400
99,0.03476648405194,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350377,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.855950660
100,0.03476464003325,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373755,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:44,.938597820
101,0.03474762290716,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373756,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.021243900
102,0.03476498275995,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356221,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.103910300
103,0.03475428372622,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001385444,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.186554820
104,0.04804347828031,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001438048,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.269223100
105,0.08179046213627,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001326998,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.351878900
106,0.03481858596206,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000028656991,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.434504020
107,0.03478878363967,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356219,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.517151780
108,0.03476566076279,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356219,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.599807480
109,0.03475600481033,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001344530,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.682451980
110,0.0347493365407,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001356221,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.765089980
111,0.03476913273335,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000000923711,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.847733120
112,0.03475634381175,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001373753,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:45,.930373000
113,0.04390572384,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362066,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.013032640
114,0.03474565595388,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350376,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.095680620
115,0.03475140035152,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001350375,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.178326700
116,0.0347617380321,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001251013,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.260986380
117,0.05326579883695,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001362064,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.343638620
118,0.06996716558933,Volt DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000001367910,Amp DC,.01,T,2W,F,F,05/03/2024,14:14:46,.426284360
